logFC	logCPM	LR	PValue	DE	FDR
chr9:122576766|122578445	-0.786238479567922	6.82265317306157	0.00316653735478223	0.955125128696923	0	0.992434704036646
chr9:34623425|34628086	0.764603957066565	7.11368123797523	0.00199665998292842	0.964359185977525	0	0.998358920702127
chr9:136755412|136757168	-0.173228865191199	7.04070473619446	0.00169374652461314	0.967172206988342	0	0.998358920702127
chr9:98130955|98134955	-0.543329647814181	6.99557330800009	0.00103384103064075	0.974349719609687	0	0.998358920702127
chr9:104884427|104889195	0.363397912855387	6.8080315722687	0.000900178931557249	0.976064674915142	0	0.998358920702127
chr9:72305436|72315090	-0.428953233245593	6.91600651955774	0.00067204478829197	0.97931809551093	0	0.998358920702127
chr9:92135461|92136537	0.428565635082751	7.4459454195894	0.000577983292998852	0.980819679062842	0	0.998358920702127
chr9:100018256|100052532	-0.362100215208526	7.29104278223986	0.000508102525608845	0.982016303614149	0	0.998358920702127
chr9:116841429|116842517	-0.300882445400761	6.83178421934212	0.000478348281301333	0.982550718556871	0	0.998358920702127
chr9:124013961|124015525	-0.300882445400761	6.83178421934212	0.000478348281301333	0.982550718556871	0	0.998358920702127
chr9:111527268|111530963	-0.225040959358792	6.53236924460506	0.00033338481319567	0.985432372192821	0	0.998358920702127
chr9:37521569|37529260	0.0626330859793735	7.18565042762785	0.000247882381771282	0.987438400299562	0	0.998358920702127
chr9:36197551|36199096	0.053692770999348	6.16019528244352	0.000179888647700076	0.989298887756449	0	0.998358920702127
chr9:74634631|74662606	-0.193808500168361	7.48198219610358	0.000151973109481007	0.99016413778812	0	0.998358920702127
chr9:113256114|113257185	0.150857192807666	6.89729569203958	0.000136499965925019	0.99067827143299	0	0.998358920702127
chr9:131436620|131439061	0.196192780723148	7.09674234417294	9.02872520522902e-05	0.992418646557339	0	0.998358920702127
chr9:125203008|125213522	0.125974333574847	7.05666746903035	8.92638256972944e-05	0.992461735905218	0	0.998358920702127
chr9:846960|894195	-0.167713482234286	6.9018997989752	4.72124898664994e-05	0.994517670974452	0	0.998358920702127
chr9:128832291|128835667	-0.000535014122606763	6.62216790102995	1.78687937899547e-05	0.996627232637865	0	0.998358920702127
chr9:97281516|97290902	0.0650743610923004	7.16717952118276	4.91991842888062e-06	0.9982302225525	0	0.998358920702127
chr9:114323663|114330862	-0.00868579415532304	6.13649911060341	4.23038236711498e-06	0.998358920702127	0	0.998358920702127
