circRNA_ID	PValue	FDR
6144	chr14:59476092|59479351	1	1
6145	chr10:101774732|101775776	1	1
6146	chr2:189805652|189852777	1	1
6147	chr13:110622216|110634595	1	1
6148	chr5:1880725|1882059	1	1
6149	chr3:68988506|69001714	1	1
6150	chr1:100015302|100060005	0.00686005641523	1
6151	chr16:85681582|85687574	1	1
6152	chr15:56549157|56605483	1	1
6153	chr1:209603214|209609092	1	1
6154	chrX:21851509|21878136	1	1
6155	chr3:129569843|129572748	1	1
6156	chr1:36460692|36463850	1	1
6157	chr7:984950|987245	1	1
6158	chr17:44195800|44197026	1	1
6159	chr2:161316437|161318873	1	1
6160	chr1:100723020|100731518	1	1
6161	chr5:88905209|88935605	1	1
6162	chr4:75655066|75657730	1	1
6163	chr10:115120185|115129535	1	1
6164	chr12:52592396|52592952	0.00440882893749	1
6165	chrX:120013313|120015114	1	1
6166	chr10:133381460|133389068	1	1
6167	chr1:91719312|91729973	1	1
6168	chr1:95143891|95148791	1	1
6169	chr4:73488630|73495432	1	1
6170	chr19:48271749|48279808	1	1
6171	chr5:66162109|66164897	1	1
6172	chr1:19115398|19117414	1	1
6173	chr7:102884214|102968117	1	1
6174	chr5:137959616|137985389	1	1
6175	chr6:124931696|124945439	1	1
6176	chr20:56495202|56514305	1	1
6177	chr16:21161085|21166911	1	1
6178	chr14:80358701|80394186	1	1
6179	chr8:66137095|66150466	1	1
6180	chr18:63891436|63897219	0.00769270973024	1
6181	chr8:66790723|66793832	0.0019010317801	1
6182	chrX:115634000|115645099	1	1
6183	chr14:92083126|92093831	1	1
6184	chr2:74422870|74423385	1	1
6185	chr9:97516213|97516818	1	1
6186	chr2:174877840|174918565	1	1
6187	chrX:70288430|70289593	1	1
6188	chr21:31663790|31666518	1	1
6189	chr1:107704960|107757329	1	1
6190	chr17:6758089|6759718	1	1
6191	chr8:118668450|118726067	1	1
6192	chr5:87713135|87715634	0.750314671545	1
6193	chr5:38615574|38641029	1	1
6194	chr1:11772082|11780010	1	1
6195	chr1:111476798|111477428	0.00342452777483	1
6196	chr1:167063582|167073539	1	1
6197	chr9:137078502|137079449	1	1
6198	chr7:13364333|13365049	0.0820668690857	1
6199	chr1:1218769|1223968	1	1
6200	chr5:154026399|154029580	1	1
6201	chr18:63592348|63594238	1	1
6202	chr16:83906987|83908282	0.0312964758169	1
6203	chr10:97896909|97908147	1	1
6204	chr12:14801320|14802032	1	1
6205	chr8:123239049|123267386	1	1
6206	chr1:156477012|156480777	1	1
6207	chr14:22547506|22549682	1	1
6208	chr3:194448457|194450276	1	1
6209	chr11:13785391|13786113	1	1
6210	chrX:67643256|67717622	1	1
6211	chr1:112710460|112710851	8.52924221846e-05	1
6212	chr18:47156118|47157537	0.777453519199	1
6213	chr16:67877741|67878631	1	1
6214	chr13:75569460|75590129	0.00276899273575	1
6215	chr5:156948416|156951790	1	1
6216	chr7:900533|920050	1	1
6217	chr1:183884723|183900236	1	1
6218	chr2:39761331|39770119	1	1
6219	chr1:106041567|106048346	1	1
6220	chr19:53149241|53153793	1	1
6221	chr6:166328276|166331407	0.649135055154	1
6222	chr22:50572875|50576335	1	1
6223	chr11:111498604|111507918	1	1
6224	chr12:56160243|56162331	1	1
6225	chr13:109286357|109287515	1	1
6226	chr7:16801320|16801803	1	1
6227	chr14:62950133|63001459	1	1
6228	chr2:37873486|37875883	1	1
6229	chr5:35032732|35037065	1	1
6230	chr15:66500949|66501504	1	1
6231	chr16:65251724|65371185	1	1
6232	chr2:27239697|27240955	1	1
6233	chr5:93554874|93563463	1	1
6234	chr6:10912867|10930514	0.0126661119805	1
6235	chr14:28741834|28762474	1	1
6236	chr11:110136663|110153058	1	1
6237	chr2:23376784|23380241	1	1
6238	chr17:79733508|79735669	1	1
6239	chr16:75545826|75555973	0.00105852603951	1
6240	chr1:54187652|54196491	1	1
6241	chr14:70591266|70596702	3.27969468017e-06	0.0398417309747052
6242	chr6:61659117|61661364	0.0157834407414	1
6243	chr13:110438618|110446864	1	1
6244	chr7:73606974|73607672	1	1
6245	chr22:46663040|46668732	1	1
6246	chr2:47373808|47379054	0.000607868292481	1
6247	chr7:76028642|76030524	1	1
6248	chr7:65179292|65186510	0.447138640968	1
6249	chr17:28613262|28613688	0.316811806482	1
6250	chr7:101622997|101624264	1	1
6251	chr15:89378042|89387881	1	1
6252	chr12:51980969|51985348	1	1
6253	chr2:204228393|204230291	1	1
6254	chr11:2302844|2308810	1	1
6255	chr14:20296390|20300818	1	1
6256	chr19:14291627|14292917	1	1
6257	chr15:40038282|40038948	0.00340471743237	1
6258	chr1:8871891|8874917	1	1
6259	chr19:39471357|39472929	1	1
6260	chr17:8828567|8835456	1	1
6261	chr3:153882357|153920415	1	1
6262	chr3:51902790|51903089	1	1
6263	chr4:56406495|56407716	1	1
6264	chr17:7107000|7108557	1	1
6265	chr12:50780140|50788325	1	1
6266	chr5:34686872|34757598	1	1
6267	chr13:19155337|19170240	1	1
6268	chr9:106588380|106589013	0.000711243487008	1
6269	chr4:80031623|80054352	1	1
6270	chr16:35378572|35382261	1	1
6271	chr11:59880261|59894176	1	1
6272	chr6:137206136|137207077	0.0010593333413	1
6273	chr6:45949256|45955244	1	1
6274	chr12:113277240|113284771	1	1
6275	chr9:96298416|96321341	1	1
6276	chr1:6253718|6255014	1	1
6277	chr6:129843530|129845852	1	1
6278	chr7:18634627|18648683	1	1
6279	chr7:73465439|73478569	1	1
6280	chr10:117734965|117736348	1	1
6281	chr17:42834515|42838799	1	1
6282	chr17:81717002|81717491	1	1
6283	chr8:37814896|37829332	1	1
6284	chr13:54952301|54970897	1	1
6285	chr19:10252551|10258328	1	1
6286	chr9:129084668|129085616	1	1
6287	chr1:246556573|246557534	1	1
6288	chr11:66020564|66021643	1	1
6289	chr3:39502535|39513606	1	1
6290	chr6:54308597|54320642	0.00163582664339	1
6291	chr1:171783740|171792235	1	1
6292	chr6:126919560|127071086	1	1
6293	chr1:236572725|236592110	1	1
6294	chr11:35180274|35186900	1	1
6295	chrX:77856733|77875597	1	1
6296	chr2:227265875|227268769	0.00188459983975	1
6297	chr17:57258270|57262192	1	1
6298	chr4:140409837|140426787	1	1
6299	chr7:103075777|103083830	1	1
6300	chr6:14392304|14393336	0.14849385597	1
6301	chr1:38856879|38867610	0.000104132622393	1
6302	chr10:49945032|49952219	1	1
6303	chr20:43618940|43636013	1	1
6304	chr2:231272955|231282133	1	1
6305	chr1:205308165|205308732	1	1
6306	chr16:8882475|8883286	1	1
6307	chrX:149713143|149714576	1	1
6308	chr2:240011617|240018639	0.000242332668444	1
6309	chr20:5972007|5983165	1	1
6310	chr12:8172555|8174452	0.949732099677	1
6311	chr3:189974558|189986877	1	1
6312	chr17:56834778|56845809	1	1
6313	chr4:83429524|83437097	1	1
6314	chr11:65214326|65222596	1	1
6315	chr8:81844451|81853836	1	1
6316	chr15:75338646|75339104	1	1
6317	chr11:3500466|3508396	0.000823668357661	1
6318	chr10:42796474|42816672	0.000729371134239	1
6319	chr8:95260468|95263774	1	1
6320	chr11:18087143|18089510	1	1
6321	chr11:75099843|75133929	0.892294178469	1
6322	chr22:18083437|18121701	0.000852232941655	1
6323	chr15:41256910|41262883	0.613633056541	1
6324	chr7:9961285|9981829	0.000690069071894	1
6325	chr6:159767005|159776272	1	1
6326	chr9:99128855|99144888	1	1
6327	chr12:129209558|129210266	1	1
6328	chr8:22173602|22176313	1	1
6329	chr2:59249489|59384793	1	1
6330	chr7:150041363|150042012	1	1
6331	chr3:158596862|158598208	1	1
6332	chr2:48620851|48645117	1	1
6333	chr17:82718906|82720363	1	1
6334	chr22:20316119|20319799	0.0172033215987	1
6335	chr1:33354401|33368622	1	1
6336	chr1:99999261|100011533	1	1
6337	chr16:72555265|72570515	1	1
6338	chr17:42573819|42577561	1	1
6339	chr9:114668206|114671827	1	1
6340	chr14:77441066|77444341	1	1
6341	chr8:124567071|124589711	1	1
6342	chr4:94317873|94334638	1	1
6343	chr19:10086929|10090047	1	1
6344	chr4:3476342|3476542	1	1
6345	chr7:80662990|80670022	1	1
6346	chr3:150890938|150905089	1	1
6347	chr9:127428832|127435216	1	1
6348	chr16:996469|1000537	1	1
6349	chr21:46436979|46441084	1	1
6350	chr12:70278132|70285586	1	1
6351	chr3:50273298|50274057	1	1
6352	chr8:23199886|23201919	1	1
6353	chrX:50384720|50392449	1	1
6354	chr11:30495296|30536175	1	1
6355	chr4:69809830|69810867	0.000411953971502	1
6356	chr10:133556759|133558214	1	1
6357	chr14:32577120|32678459	1	1
6358	chr2:112835566|112836244	1	1
6359	chr3:184715031|184734240	1	1
6360	chr4:101917993|102030265	1	1
6361	chr1:111443323|111447144	1	1
6362	chr12:16239681|16244800	0.00080909143353	1
6363	chr19:51354150|51368099	1	1
6364	chr3:48922748|48927813	1	1
6365	chr14:94446331|94448777	1	1
6366	chr3:127722430|127821838	1	1
6367	chr10:88908702|88914658	1	1
6368	chr4:57201133|57201820	0.201178311038	1
6369	chr1:210094322|210100461	1	1
6370	chr11:59136057|59140167	1	1
6371	chr21:15777904|15805258	0.000373388030948	1
6372	chr1:63525572|63532031	1	1
6373	chr4:155360285|155361322	1	1
6374	chrX:8494264|8495130	0.0627733616798	1
6375	chr1:43976090|43976379	1	1
6376	chr17:40797120|40798391	1	1
6377	chr17:8828567|8836716	1	1
6378	chr8:143468382|143507899	1	1
6379	chr14:95669551|95670577	0.033120697341	1
6380	chr9:24544972|24545286	1	1
6381	chr11:126272969|126275870	1	1
6382	chr5:45303599|45396710	1	1
6383	chr1:113619736|113646642	1	1
6384	chr14:54401524|54417951	1	1
6385	chrX:3818657|3829392	1	1
6386	chr9:136945634|136946566	1	1
6387	chr7:104802839|104804086	1	1
6388	chr1:235993645|236029750	1	1
6389	chr1:154967671|154968614	0.53690866015	1
6390	chr5:39311137|39341293	0.95317712528	1
6391	chr6:146962391|147074847	1	1
6392	chr5:136231354|136266436	1	1
6393	chr1:160181684|160182031	1	1
6394	chr2:205121591|205176577	1	1
6395	chr13:100209332|100268783	1	1
6396	chr21:16181591|16231115	1	1
6397	chr5:51384541|51387749	0.243142836791	1
6398	chr6:41587299|41597242	1	1
6399	chr1:165417041|165420014	1	1
6400	chr15:42794644|42828032	1	1
6401	chr4:70238382|70244873	1	1
6402	chr20:5434172|5445723	1	1
6403	chr11:91839611|91844608	1	1
6404	chr21:15195407|15220257	1	1
6405	chr20:4148935|4175263	1	1
6406	chr5:82058495|82178587	1	1
6407	chr1:222650292|222650711	1	1
6408	chr16:3504720|3508468	1	1
6409	chr7:128675675|128677813	1	1
6410	chr13:32758534|32759690	1	1
6411	chr1:203222202|203225104	1	1
6412	chr20:43686852|43702903	1	1
6413	chr11:89669405|89674169	1	1
6414	chr12:49105924|49107045	1	1
6415	chr8:49168684|49193257	1	1
6416	chr9:104111581|104118375	1	1
6417	chr19:52300394|52314279	1	1
6418	chr3:173213210|173259813	1	1
6419	chr17:75902020|75904719	1	1
6420	chr8:40808509|40825680	1	1
6421	chr4:187059376|187060077	1	1
6422	chr8:95506460|95524518	1	1
6423	chr7:6421727|6432959	1	1
6424	chr1:153631011|153632240	0.231728917863	1
6425	chr22:50487385|50488342	0.000225528007241	1
6426	chr21:42484677|42492863	0.00216891219615	1
6427	chr1:203055432|203056155	1	1
6428	chr18:57615817|57620651	1	1
6429	chr4:54048955|54049305	1	1
6430	chr11:74006169|74007137	1	1
6431	chr20:64066476|64067020	1	1
6432	chr11:9581532|9585353	1	1
6433	chr11:6600926|6601602	1	1
6434	chr2:52498603|52500752	1	1
6435	chr5:133225658|133316652	1	1
6436	chr14:94612297|94615084	0.015495735451	1
6437	chr6:136826319|136866733	1	1
6438	chr4:42143428|42143994	1	1
6439	chr2:227265839|227279578	1	1
6440	chr9:3271003|3293258	1	1
6441	chr16:4798071|4802627	1	1
6442	chr11:1753994|1755028	1	1
6443	chr7:87847853|87856351	1	1
6444	chr19:1987500|1990201	1	1
6445	chr1:54612486|54616172	0.00185514993694	1
6446	chr12:21475676|21483574	1	1
6447	chr20:23180411|23186313	1	1
6448	chr19:55094661|55096178	1	1
6449	chr1:117933630|117938558	1	1
6450	chr17:8009506|8014028	0.0013726820719	1
6451	chr1:62601082|62602380	1	1
6452	chr19:34490376|34493622	1	1
6453	chrY:20579608|20582693	1	1
6454	chr17:9854495|9860101	1	1
6455	chr2:48621167|48642457	1	1
6456	chr1:81514835|81557702	1	1
6457	chr21:41395587|41402128	1	1
6458	chr18:54365719|54372597	1	1
6459	chr19:10679097|10681329	1	1
6460	chrX:66192130|66207334	1	1
6461	chrX:85051389|85055925	1	1
6462	chr10:91831103|91842391	1	1
6463	chr3:49325719|49327816	1	1
6464	chr1:40533143|40540712	1	1
6465	chr14:86055341|86061562	1	1
6466	chr12:52362251|52364366	1	1
6467	chr19:39333077|39335554	1	1
6468	chr11:91166749|91167336	0.439382802318	1
6469	chr8:28502670|28528164	1	1
6470	chr3:18584917|18585442	1	1
6471	chr5:116091079|116092700	1	1
6472	chr4:179997387|180021391	1	1
6473	chr19:51337238|51338208	1	1
6474	chr19:47143494|47150375	1	1
6475	chr7:99358340|99386789	0.000489472625247	1
6476	chr5:61688862|61696018	1	1
6477	chr9:97281516|97290902	0.839173153224	1
6478	chr3:138452048|138457644	1	1
6479	chr2:175113994|175121540	1	1
6480	chr2:201187706|201193119	1	1
6481	chr17:6428318|6434098	1	1
6482	chr6:37282882|37291357	1	1
6483	chr2:107755482|107810740	1	1
6484	chr7:137571175|137585346	1	1
6485	chr11:124977478|124991583	1	1
6486	chr7:150338986|150340204	1	1
6487	chr20:41169079|41169526	1	1
6488	chr17:39281389|39299084	1	1
6489	chr4:171055355|171055898	1	1
6490	chr4:684483|686302	1	1
6491	chr11:124801984|124804848	1	1
6492	chr2:231458266|231460564	0.574041239948	1
6493	chr5:102669465|102669606	0.00343037347121	1
6494	chr19:35870896|35871349	1	1
6495	chr2:62631402|62661933	0.689592571593	1
6496	chr2:182934752|182942163	1	1
6497	chr12:110661164|110688708	1	1
6498	chr19:48743445|48745288	1	1
6499	chr9:113282646|113286828	1	1
6500	chr14:103703173|103711245	0.000225548737961	1
6501	chr5:138254057|138257951	1	1
6502	chrX:103794101|103794927	1	1
6503	chrX:15250430|15258945	1	1
6504	chr6:88303845|88315733	1	1
6505	chr20:10908826|10909289	1	1
6506	chr11:8126659|8137471	1	1
6507	chr3:37154614|37174605	1	1
6508	chr19:51185440|51187266	1	1
6509	chr19:41976416|41981831	1	1
6510	chr6:11487565|11490464	1	1
6511	chr17:70053299|70073282	1	1
6512	chr3:39100747|39102881	1	1
6513	chr16:83827642|83829969	1	1
6514	chr5:10400784|10405677	1	1
6515	chr15:43386206|43399174	1	1
6516	chr3:58123093|58141929	1	1
6517	chr10:116546093|116547448	1	1
6518	chr18:6215750|6264038	0.00304023867133	1
6519	chr12:80848099|80848322	1	1
6520	chr18:24302389|24303718	1	1
6521	chr20:37044086|37062270	1	1
6522	chr1:176945926|177014875	0.000313493104811	1
6523	chr11:8440678|8457479	1	1
6524	chr11:95191404|95193522	1	1
6525	chr19:16148724|16152641	1	1
6526	chr18:45150140|45179978	1	1
6527	chr19:36010567|36013422	1	1
6528	chr1:207652547|207653181	1	1
6529	chr10:80233664|80235360	1	1
6530	chr16:4894467|4899120	1	1
6531	chr22:17810703|17816784	1	1
6532	chr3:27797816|27802850	1	1
6533	chr12:120993520|120996742	1	1
6534	chr18:2732265|2740821	1	1
6535	chr1:247418053|247434273	1	1
6536	chr5:146000058|146049245	1	1
6537	chr1:236525968|236539089	1	1
6538	chr18:63400547|63410446	1	1
6539	chr1:54786957|54787792	1	1
6540	chr2:61873197|61877514	1	1
6541	chr18:192842|198132	1	1
6542	chr11:130368894|130393596	1	1
6543	chr3:46748625|46756629	0.00155688981167	1
6544	chr4:55455897|55478963	1	1
6545	chr1:69555418|69556993	1	1
6546	chr17:48095715|48100582	1	1
6547	chr8:61391128|61454251	1	1
6548	chr4:70827852|70833273	1	1
6549	chr19:6381359|6383495	1	1
6550	chr6:124996575|125006177	1	1
6551	chr21:25175241|25361280	1.39654954268e-12	1.70923698528605e-08
6552	chr1:100017682|100060005	0.00360079244925	1
6553	chr18:46435289|46450400	1	1
6554	chr12:14884213|14884887	1	1
6555	chr10:11257738|11275120	1	1
6556	chr1:154330815|154331678	1	1
6557	chr11:116759074|116765446	1	1
6558	chr2:19945786|19953978	1	1
6559	chr1:151185506|151185950	1	1
6560	chr7:66831196|66832480	1	1
6561	chr1:94535965|94536164	1	1
6562	chr5:17852606|17920309	0.00304209286291	1
6563	chr3:151156161|151164042	1	1
6564	chr2:1800167|1810100	1	1
6565	chr2:80776470|80781002	1	1
6566	chr1:147166498|147172167	1	1
6567	chr17:43213828|43216589	1	1
6568	chr11:64276904|64284376	1	1
6569	chr9:131619051|131621998	1	1
6570	chr17:20724596|20725720	1	1
6571	chr19:41847425|41847881	1	1
6572	chr10:73426607|73427768	1	1
6573	chr19:50949855|50952668	1	1
6574	chr19:12322585|12324979	1	1
6575	chr16:23194171|23212151	1	1
6576	chr16:28484006|28487541	0.000222841376573	1
6577	chr16:676336|677699	1	1
6578	chr6:37929959|38061775	1	1
6579	chr18:58812482|58831788	1	1
6580	chr19:36689397|36694876	1	1
6581	chr22:31105658|31106046	1	1
6582	chr1:22154903|22155903	1	1
6583	chr3:157150282|157152241	1	1
6584	chr6:50822134|50823865	1	1
6585	chr3:169982707|169985865	1	1
6586	chr14:87406380|87440261	1	1
6587	chr16:30046323|30046631	1	1
6588	chr12:82930431|82966997	0.000392802218791	1
6589	chr2:165758747|165770808	1	1
6590	chr11:61725995|61735816	1	1
6591	chr5:134306609|134312380	6.11433126352e-10	7.46926707151603e-06
6592	chr1:111695341|111703476	0.000145036651422	1
6593	chr12:112995296|113003102	0.865634527754	1
6594	chr16:29312350|29328624	0.00315065194911	1
6595	chr2:3678468|3683074	1	1
6596	chr20:31823477|31830889	1	1
6597	chr1:87072934|87092669	0.000977370129859	1
6598	chr7:105132791|105133104	1	1
6599	chrX:107153454|107167784	1	1
6600	chr3:149324880|149333399	1	1
6601	chr7:122034282|122036682	1	1
6602	chr19:49463854|49464522	1	1
6603	chr15:34245285|34252384	0.352776388505	1
6604	chr22:37142434|37144205	1	1
6605	chr14:52632160|52633655	1	1
6606	chr7:66773691|66795592	1	1
6607	chr4:147881838|147913139	1	1
6608	chr15:40853489|40854522	1	1
6609	chrY:13159956|13162214	1	1
6610	chr6:134172662|134173566	1	1
6611	chr19:12679623|12680325	6.77236045021e-14	8.29681878755227e-10
6612	chr5:107387706|107427509	1	1
6613	chr13:25313614|25320595	1	1
6614	chr9:15846702|15848947	1	1
6615	chr14:77679880|77704477	1	1
6616	chr3:146220815|146222092	0.548472162111	1
6617	chr1:53092554|53105774	1	1
6618	chr7:832505|838986	1	1
6619	chr7:99512453|99520304	0.231773342834	1
6620	chrX:19010613|19023948	1	1
6621	chr2:227876443|227891313	1	1
6622	chr7:73841070|73842144	1	1
6623	chrX:65051462|65075670	1	1
6624	chr12:56725263|56738525	1	1
6625	chr3:124923527|124927600	1	1
6626	chr1:11950357|11952735	1	1
6627	chr1:222737904|222746719	1	1
6628	chr2:178485641|178490814	1	1
6629	chr11:69486044|69488308	1	1
6630	chr14:48429186|48491767	1	1
6631	chr1:51465261|51468568	1	1
6632	chr20:63706357|63707092	1	1
6633	chr15:41394859|41397140	1	1
6634	chr15:26125209|26126022	0.0163706538374	1
6635	chr6:109377900|109379662	1	1
6636	chr3:49687149|49687478	1	1
6637	chr8:144889933|144895232	1	1
6638	chr6:136110996|136162348	1	1
6639	chr1:236572725|236582872	1	1
6640	chr13:49551326|49560084	1	1
6641	chr17:47286260|47302840	0.000171405247152	1
6642	chr7:35635135|35667588	1	1
6643	chr7:39763548|39767670	1	1
6644	chr22:26305979|26313902	1	1
6645	chr10:125841743|125854203	1	1
6646	chr7:66633275|66638431	1	1
6647	chr13:28662410|28668574	1	1
6648	chr13:23203695|23295487	1	1
6649	chr17:35136362|35137890	1	1
6650	chr9:33798368|33799913	1	1
6651	chrX:86651036|86739882	1	1
6652	chr20:2492699|2494044	1	1
6653	chr3:112093360|112109613	1	1
6654	chr9:89698033|89700357	1	1
6655	chr1:160932917|160934401	1	1
6656	chr20:1312587|1313639	1	1
6657	chr11:83171818|83177204	1	1
6658	chr16:50549422|50621708	1	1
6659	chr3:98518885|98521442	1	1
6660	chr16:67237475|67238270	1	1
6661	chr7:65974526|65979541	0.000156993423525	1
6662	chr6:25963049|25972099	0.118501595027	1
6663	chr2:88173139|88179013	1	1
6664	chr1:43365186|43365623	0.00222541354994	1
6665	chr10:17866562|17875253	0.00315594395231	1
6666	chr15:42261196|42268032	1	1
6667	chr12:122030700|122035427	0.00413248942502	1
6668	chr3:32532986|32541206	1	1
6669	chr21:37472684|37486614	1	1
6670	chr1:222823884|222831042	1	1
6671	chrX:80289664|80310233	1	1
6672	chr15:40701064|40709116	1	1
6673	chr3:173259695|173260549	1	1
6674	chr14:76166663|76176690	1	1
6675	chr7:116243842|116255235	1	1
6676	chr11:125576255|125579068	1	1
6677	chr1:46077515|46080750	0.00408399576965	1
6678	chr3:127619027|127620880	6.75339554619e-05	0.817228395044452
6679	chrX:102563207|102566236	0.00102655593185	1
6680	chr7:99410034|99411186	1	1
6681	chr4:184153554|184204125	1	1
6682	chr11:64296878|64297653	1.7218495951e-05	0.208808700397777
6683	chr11:16055752|16111923	1	1
6684	chr10:102869805|102873233	0.000149316754182	1
6685	chr9:132661208|132670401	1	1
6686	chrX:135901559|135908617	1	1
6687	chr2:121237802|121246970	1	1
6688	chr13:84876073|84884242	0.00174279465948	1
6689	chr1:15758174|15764685	1	1
6690	chr2:131120934|131130760	1	1
6691	chr2:52897243|52910024	1	1
6692	chr6:133768831|133845951	1	1
6693	chr12:122976253|122976970	1	1
6694	chr6:151423525|151433230	1	1
6695	chr1:244420170|244424387	1	1
6696	chr22:16675123|16679493	0.0306797329275	1
6697	chr7:55497613|55521130	1	1
6698	chr5:72990478|73017308	1	1
6699	chr12:8043701|8048289	1	1
6700	chr19:48955687|48960336	1	1
6701	chr19:9471296|9475369	1	1
6702	chr15:59058356|59085785	1	1
6703	chr6:117357804|117366290	1	1
6704	chr20:45333023|45335920	1	1
6705	chr12:6517779|6525716	1	1
6706	chr1:42773546|42774868	1	1
6707	chr1:59082568|59086596	1	1
6708	chr1:108991254|109004718	1	1
6709	chr15:55329724|55339318	1	1
6710	chr1:108991254|109004715	1	1
6711	chr17:80949443|80957730	1	1
6712	chr20:43566473|43567722	0.0016655770179	1
6713	chr22:46278586|46285279	1	1
6714	chr19:35250315|35266738	1	1
6715	chr6:127512891|127515047	1	1
6716	chr12:52847907|52848621	1	1
6717	chr12:15883083|15895496	1	1
6718	chr20:35013008|35044712	1	1
6719	chr20:10894616|10896400	0.430976874348	1
6720	chr1:160836195|160841500	1	1
6721	chr20:3744902|3748391	1	1
6722	chr6:35738027|35738518	1	1
6723	chr18:56618004|56638505	1	1
6724	chr14:86000861|86031230	1	1
6725	chr10:50205982|50236064	1	1
6726	chr6:46749896|46752111	1	1
6727	chr2:178671090|178672267	1	1
6728	chr15:85693277|85708086	1	1
6729	chr2:66691672|66697503	1	1
6730	chr8:85465272|85473811	0.238835079326	1
6731	chr1:111159380|111182318	1	1
6732	chr14:66117908|66123313	1	1
6733	chr2:43707401|43726451	1	1
6734	chr1:75822409|75898081	0.000579019739931	1
6735	chr2:64572946|64579546	1	1
6736	chr19:47882084|47883785	1	1
6737	chr12:13066640|13071396	1	1
6738	chr19:39388762|39389383	1	1
6739	chr1:109411011|109413135	1	1
6740	chr17:72083906|72085045	1	1
6741	chr5:25258865|25260690	1	1
6742	chr13:113833492|113834764	1	1
6743	chr5:149362637|149364210	1	1
6744	chr1:204140035|204141457	0.000631933939983	1
6745	chr1:150050482|150054640	1	1
6746	chr11:32589012|32595013	1	1
6747	chr20:33412575|33439026	1	1
6748	chr5:134784366|134788591	1	1
6749	chr10:71287598|71292554	1	1
6750	chr2:188483431|188541318	1	1
6751	chr1:204247365|204248970	1	1
6752	chr3:50375644|50377803	1	1
6753	chr2:47129941|47153016	1	1
6754	chr3:38001456|38001860	1	1
6755	chr2:85362186|85368754	1	1
6756	chr12:21852368|21872730	1	1
6757	chr1:36091244|36091825	0.452449856762	1
6758	chr1:32485101|32536564	5.67575707544e-08	0.000691136939076329
6759	chr20:58691034|58694592	1	1
6760	chr12:61682110|61685833	1	1
6761	chr17:80205012|80205434	1	1
6762	chr20:37386075|37396311	1	1
6763	chr4:139678543|139695267	0.0027679874183	1
6764	chr11:57598271|57606213	1	1
6765	chr8:63027181|63030217	1	1
6766	chr6:99464604|99488295	1	1
6767	chr14:96404757|96408941	1	1
6768	chr10:236838|240970	1	1
6769	chr9:104132009|104134575	1	1
6770	chr10:61416056|61431332	1	1
6771	chr6:45941547|45955244	1	1
6772	chr10:24473228|24520253	1	1
6773	chr6:70773350|70852664	1	1
6774	chrX:48966761|48967106	1	1
6775	chr3:39144997|39146722	7.59856647647e-06	0.092201005625487
6776	chr11:61265122|61267544	1	1
6777	chr16:786827|787645	1	1
6778	chr5:3421071|3422622	0.690081298144	1
6779	chr14:91157639|91160397	1	1
6780	chr1:248750524|248755386	1	1
6781	chrX:52625502|52628297	4.71674810321e-10	5.76292283250198e-06
6782	chr1:66958851|66963160	1	1
6783	chr1:229610106|229614485	1	1
6784	chr12:18381766|18488629	1	1
6785	chr17:10383156|10406238	1	1
6786	chr5:171790230|171791420	1	1
6787	chr9:137251738|137252135	1	1
6788	chrX:101623786|101624218	1	1
6789	chr12:122575800|122584450	1	1
6790	chr12:9162597|9165367	0.00134050508849	1
6791	chr11:14458532|14460297	1	1
6792	chr16:27241353|27257581	1	1
6793	chr12:55493091|55585471	1	1
6794	chr2:105275560|105284398	1	1
6795	chr16:75412535|75414695	1	1
6796	chr7:156734177|156763795	1	1
6797	chr3:85805454|85828050	1	1
6798	chr1:211182157|211183101	0.00109582997502	1
6799	chr2:119321154|119339971	1	1
6800	chr16:58718196|58722278	1	1
6801	chr3:196306943|196316231	0.0002270667253	1
6802	chr3:62985036|63106422	1	1
6803	chr1:95992340|95996194	1	1
6804	chr16:9385374|9401783	1	1
6805	chr17:4960459|4960853	1	1
6806	chr12:59704772|59771362	1	1
6807	chr2:157542706|157556332	1	1
6808	chr10:116683791|116701129	1	1
6809	chr5:55023138|55028587	1	1
6810	chr10:73043887|73053590	1	1
6811	chr10:48187192|48222451	1	1
6812	chr7:131052425|131106617	2.4654439626e-05	0.298861117146372
6813	chr1:53071535|53077346	1	1
6814	chr2:136008867|136012982	1	1
6815	chr7:45063918|45068579	1	1
6816	chr6:102035341|102064048	1	1
6817	chr1:24383867|24391679	1	1
6818	chr22:20974704|20976766	1	1
6819	chr9:5810011|5813035	1	1
6820	chr4:124208350|124210261	1	1
6821	chr7:141931720|141945400	0.00343216839942	1
6822	chr16:20902486|20911264	1	1
6823	chr4:5841308|5851469	1	1
6824	chr2:197459932|197462731	1	1
6825	chr7:117315071|117320793	0.00259383402663	1
6826	chr7:131506579|131511433	0.000230198000465	1
6827	chr1:160748194|160751448	1	1
6828	chr9:36063795|36117177	1	1
6829	chr3:39065791|39066630	1	1
6830	chr2:96547402|96549805	1	1
6831	chr5:148270040|148270912	1	1
6832	chr6:127148648|127150572	1	1
6833	chr6:151842597|151944508	1	1
6834	chr6:3298091|3438555	0.00274197810619	1
6835	chr1:11828106|11834395	1	1
6836	chr18:75643356|75646766	0.745616321995	1
6837	chr15:45104140|45107463	1	1
6838	chrX:133305772|133324536	1	1
6839	chr3:65391142|65440012	1	1
6840	chr19:49399457|49407671	1	1
6841	chr20:2656774|2657218	1	1
6842	chr2:178906014|178915709	0.00293673057063	1
