circRNA_ID	PValue	FDR
5665	chr1:117943396|117950890;ENSG00000065183.16	1	1
5666	chr1:117933630|117938558;ENSG00000065183.16	1	1
5667	chr3:12297869|12392752;ENSG00000132170.24	1	1
5668	chr3:15424955|15426635;ENSG00000206562.12	1	1
5669	chr22:26305979|26340632;ENSG00000100095.19	1	1
5670	chr22:26305979|26313902;ENSG00000100095.19	1	1
5671	chr15:26446429|26449112;ENSG00000235160.2	1	1
5672	chr19:43463599|43464456;ENSG00000124466.9	1	1
5673	chr7:158664184|158664750;ENSG00000146918.20	1	1
5674	chr7:158662194|158680085;ENSG00000146918.20	1	1
5675	chr20:10275429|10277726;ENSG00000132639.14	1	1
5676	chr1:42929593|42931206;ENSG00000117394.24	1	1
5677	chr20:1453031|1458274;ENSG00000088833.18	1	1
5678	chr20:1454967|1463441;ENSG00000088833.18	1	1
5679	chr20:1454213|1464426;ENSG00000088833.18	1	1
5680	chr1:3743061|3746186;ENSG00000227372.12	1	1
5681	chr1:3742804|3743190;ENSG00000227372.12	1	1
5682	chr12:29270412|29307835;ENSG00000064763.12	1	1
5683	chr12:29297021|29311146;ENSG00000064763.12	1	1
5684	chr3:40083688|40117736;ENSG00000280739.4	1	1
5685	chr3:40248184|40301396;ENSG00000280739.4	1	1
5686	chr2:96797012|96799226;ENSG00000158158.12	1	1
5687	chr17:70053299|70073282;ENSG00000230258.6	1	1
5688	chr17:70022079|70053719;ENSG00000230258.6	1	1
5689	chr19:17282656|17284266;ENSG00000160117.16	1	1
5690	chr4:41794205|41795214;ENSG00000250467.1	1	1
5691	chr15:41505915|41511578;ENSG00000062524.16	1	1
5692	chr15:41505713|41507174;ENSG00000062524.16	1	1
5693	chr18:62348168|62354534;ENSG00000141655.17	1	1
5694	chr19:51367886|51368587;ENSG00000160318.6	1	1
5695	chr9:127751172|127761650;ENSG00000095370.20	1	1
5696	chr9:127749211|127762416;ENSG00000095370.20	1	1
5697	chr4:82427190|82427564;ENSG00000152795.18	1	1
5698	chr2:64848272|64849547;ENSG00000234572.1	1	1
5699	chr1:109738091|109739908;ENSG00000134202.12	1	1
5700	chr1:109737656|109738366;ENSG00000134202.12	1	1
5701	chr1:109738091|109738366;ENSG00000134202.12	1	1
5702	chr14:63393820|63415232;ENSG00000154001.14	1	1
5703	chr6:122795677|122803833;ENSG00000172594.13	1	1
5704	chr1:169728058|169730617;ENSG00000007908.16	1	1
5705	chr17:74106880|74117239;ENSG00000266357.6	1	1
5706	chr16:66388324|66392383;ENSG00000179776.19	1	1
5707	chr16:66396059|66398106;ENSG00000179776.19	1	1
5708	chr6:52899934|52903727;ENSG00000174156.15	1	1
5709	chr5:53319549|53322805;ENSG00000285831.1	1	1
5710	chr5:68885018|68962163;ENSG00000249335.4	1	1
5711	chr20:45542700|45545770;ENSG00000101448.14	1	1
5712	chr9:116373199|116377647;ENSG00000182752.10	1	1
5713	chr9:116265857|116335074;ENSG00000182752.10	1	1
5714	chr22:30103437|30112522;ENSG00000176635.18	1	1
5715	chr16:58285937|58294212;ENSG00000103023.12	1	1
5716	chr16:58293732|58294209;ENSG00000103023.12	1	1
5717	chr5:157364526|157376506;ENSG00000055163.20	1	1
5718	chr3:50572115|50577875;ENSG00000114735.10	1	1
5719	chr3:50570931|50571801;ENSG00000114735.10	1	1
5720	chr7:2264298|2269639;ENSG00000106266.11	1	1
5721	chr17:78505293|78507805;ENSG00000187775.17	1	1
5722	chr5:140978949|140982563;ENSG00000243232.6	1	1
5723	chr16:11295216|11312937;ENSG00000175643.10	1	1
5724	chr17:17306543|17323245;ENSG00000205309.14	1	1
5725	chr12:125349452|125415677;ENSG00000139364.11	1	1
5726	chr4:99420533|99428174;ENSG00000196344.12	1	1
5727	chr4:99420533|99428630;ENSG00000196344.12	1	1
5728	chr17:73743028|73750727;ENSG00000263574.2	1	1
5729	chr11:64248401|64249494;ENSG00000257086.1	1	1
5730	chr7:122012648|122034378;ENSG00000106278.12	1	1
5731	chr7:122034282|122036682;ENSG00000106278.12	1	1
5732	chr8:86484872|86488639;ENSG00000176623.12	1	1
5733	chr4:3924071|3953173;ENSG00000253917.4	1	1
5734	chr19:56568758|56570371;ENSG00000197016.12	1	1
5735	chr3:133839506|133864642;ENSG00000154917.11	1	1
5736	chr17:18960548|18976989;ENSG00000154025.16	1	1
5737	chrX:70134523|70148840;ENSG00000089289.16	1	1
5738	chr21:28882160|28883071;ENSG00000156239.12	1	1
5739	chr1:56740697|56751203;ENSG00000187889.13	1	1
5740	chr1:56744026|56767938;ENSG00000187889.13	1	1
5741	chr13:40943842|40959016;ENSG00000120690.16	1	1
5742	chrX:52610537|52611253;ENSG00000197185.7	1	1
5743	chr16:2210126|2210650;ENSG00000182685.8	1	1
5744	chrX:64920081|64921988;ENSG00000126970.16	1	1
5745	chrX:64921817|64976473;ENSG00000126970.16	1	1
5746	chr18:12421540|12427323;ENSG00000141391.14	1	1
5747	chr18:12421540|12427111;ENSG00000141391.14	1	1
5748	chr18:12410718|12420493;ENSG00000141391.14	1	1
5749	chr10:68161729|68174656;ENSG00000138347.17	1	1
5750	chr10:68109674|68122340;ENSG00000138347.17	1	1
5751	chr10:68142940|68148467;ENSG00000138347.17	1	1
5752	chr19:42314272|42314528;ENSG00000167619.13	1	1
5753	chr14:103703173|103711245;ENSG00000126215.14	1	1
5754	chr14:103708522|103711567;ENSG00000126215.14	1	1
5755	chr2:33273656|33300573;ENSG00000049323.16	1	1
5756	chr18:63400547|63403826;ENSG00000119541.10	1	1
5757	chr18:63400547|63410446;ENSG00000119541.10	1	1
5758	chr5:16463108|16463742;ENSG00000173545.5	1	1
5759	chr2:190518736|190519183;ENSG00000189362.12	1	1
5760	chr11:15911786|15918462;ENSG00000254661.3	1	1
5761	chr20:62415578|62416872;ENSG00000130701.4	1	1
5762	chr7:984950|987245;ENSG00000073067.14	1	1
5763	chr4:158610633|158612362;ENSG00000171509.16	1	1
5764	chr4:158607972|158626891;ENSG00000171509.16	1	1
5765	chr20:55631058|55667626;ENSG00000287478.1	1	1
5766	chr5:423841|428006;ENSG00000063438.20	1	1
5767	chr20:18472842|18475187;ENSG00000132664.12	1	1
5768	chr20:18468944|18475187;ENSG00000132664.12	1	1
5769	chr5:55127257|55133528;ENSG00000164287.13	1	1
5770	chr1:37616484|37632353;ENSG00000169218.14	1	1
5771	chr15:93322223|93373585;ENSG00000257060.8	1	1
5772	chr8:23289016|23291533;ENSG00000104679.12	1	1
5773	chr8:23291361|23293373;ENSG00000104679.12	1	1
5774	chrX:23707877|23730564;ENSG00000123130.17	1	1
5775	chr9:113282646|113286828;ENSG00000136875.13	1	1
5776	chr9:113283132|113284389;ENSG00000136875.13	1	1
5777	chr3:148288935|148312252;ENSG00000242440.2	1	1
5778	chr12:64830377|64864780;ENSG00000288591.1	1	1
5779	chr12:64830377|64843485;ENSG00000288591.1	1	1
5780	chr12:64832119|64843485;ENSG00000288591.1	1	1
5781	chr19:58352098|58352555;ENSG00000121410.12	1	1
5782	chr20:53953432|53995056;ENSG00000064787.14	1	1
5783	chr20:53966906|53995056;ENSG00000064787.14	1	1
5784	chr11:23155211|23165093;ENSG00000255418.6	1	1
5785	chr12:242614|242754;ENSG00000010379.16	1	1
5786	chr20:63542440|63544348;ENSG00000125508.4	1	1
5787	chr8:36787306|36805285;ENSG00000215262.8	1	1
5788	chr8:36787306|36806380;ENSG00000215262.8	1	1
5789	chr5:113534305|113542503;ENSG00000047188.16	1	1
5790	chr1:19308158|19308642;ENSG00000053371.13	1	1
5791	chr2:102015871|102026253;ENSG00000115590.14	1	1
5792	chr21:33268394|33276753;ENSG00000243646.11	1	1
5793	chr21:33276596|33279918;ENSG00000243646.11	1	1
5794	chr2:74530617|74531702;ENSG00000115317.13	1	1
5795	chr6:69048185|69235135;ENSG00000135298.15	1	1
5796	chr19:18121850|18123655;ENSG00000099308.11	1	1
5797	chr11:89669405|89674169;ENSG00000134612.12	1	1
5798	chr1:231265712|231271000;ENSG00000116906.13	1	1
5799	chr9:103264524|103315281;ENSG00000225564.6	1	1
5800	chr1:157518429|157519770;ENSG00000143297.19	1	1
5801	chr2:178671090|178672267;ENSG00000155657.29	1	1
5802	chr12:18085620|18088956;ENSG00000111404.7	1	1
5803	chr17:15239471|15259193;ENSG00000109099.16	1	1
5804	chr4:47951353|48010893;ENSG00000198515.16	1	1
5805	chr4:47943371|47952703;ENSG00000198515.16	1	1
5806	chr7:12522971|12525904;ENSG00000226690.9	1	1
5807	chr7:12522971|12529044;ENSG00000226690.9	1	1
5808	chr16:4578940|4588331;ENSG00000205832.8	1	1
5809	chr9:122576766|122578445;ENSG00000171496.5	1	1
5810	chr3:113784696|113789840;ENSG00000114573.10	1	1
5811	chr1:38851615|38855907;ENSG00000273637.1	1	1
5812	chr1:38856879|38867610;ENSG00000273637.1	1	1
5813	chr6:46868883|46881597;ENSG00000069122.19	1	1
5814	chr6:24479881|24486130;ENSG00000112293.15	1	1
5815	chr12:6450173|6450630;ENSG00000139193.4	1	1
5816	chr12:6445424|6450352;ENSG00000139193.4	1	1
5817	chr16:74300115|74301144;ENSG00000103035.11	1	1
5818	chr16:74301052|74301652;ENSG00000103035.11	1	1
5819	chr2:10821182|10823399;ENSG00000143870.13	1	1
5820	chr2:10790719|10797207;ENSG00000143870.13	1	1
5821	chr3:186615685|186618637;ENSG00000145192.13	1	1
5822	chr1:100424222|100462881;ENSG00000079335.20	1	1
5823	chr1:100439932|100462881;ENSG00000079335.20	1	1
5824	chr1:175363708|175379737;ENSG00000116147.17	1	1
5825	chr19:20645684|20646405;ENSG00000188171.17	1	1
5826	chr17:48095715|48100582;ENSG00000108468.15	1	1
5827	chr3:49810263|49811455;ENSG00000182179.13	1	1
5828	chr14:70375676|70388606;ENSG00000213463.5	1	1
5829	chr22:37833684|37838593;ENSG00000100124.15	1	1
5830	chr22:37838500|37840234;ENSG00000100124.15	1	1
5831	chr2:232522515|232523578;ENSG00000237412.7	1	1
5832	chr2:118012494|118012940;ENSG00000235066.7	1	1
5833	chr5:37392000|37443372;ENSG00000082068.9	1	1
5834	chr1:65596448|65605237;ENSG00000116678.20	1	1
5835	chr12:8515236|8518274;ENSG00000166527.8	1	1
5836	chr19:8490594|8490995;ENSG00000133246.12	1	1
5837	chr4:70662092|70666514;ENSG00000132465.12	1	1
5838	chr17:61129394|61130891;ENSG00000286997.1	1	1
5839	chr16:72064757|72073977;ENSG00000261701.9	1	1
5840	chr16:72073892|72074385;ENSG00000261701.9	1	1
5841	chr9:124786975|124799491;ENSG00000185585.20	1	1
5842	chr7:6639042|6643073;ENSG00000205903.7	1	1
5843	chr7:6637350|6638009;ENSG00000205903.7	1	1
5844	chr7:6639042|6642764;ENSG00000205903.7	1	1
5845	chr7:70766114|70774099;ENSG00000158321.18	1	1
5846	chr7:70768024|70775386;ENSG00000158321.18	1	1
5847	chr5:132934147|132963514;ENSG00000072364.13	1	1
5848	chr5:132934147|132937193;ENSG00000072364.13	1	1
5849	chr11:67751738|67762175;ENSG00000254447.3	1	1
5850	chr1:37270456|37276247;ENSG00000223944.2	1	1
5851	chr14:76439341|76482126;ENSG00000119715.15	1	1
5852	chr9:38413237|38414203;ENSG00000137142.5	1	1
5853	chrX:112804947|112823188;ENSG00000126016.17	1	1
5854	chr1:37557603|37559496;ENSG00000163879.11	1	1
5855	chrX:13040758|13043857;ENSG00000187268.12	1	1
5856	chr8:22154560|22155509;ENSG00000168481.9	1	1
5857	chr10:35483404|35530030;ENSG00000108100.18	1	1
5858	chr10:35501501|35530030;ENSG00000108100.18	1	1
5859	chr9:128323016|128332282;ENSG00000167113.11	1	1
5860	chr12:53724645|53725266;ENSG00000012822.16	1	1
5861	chr20:18433652|18443464;ENSG00000089091.16	1	1
5862	chr3:52441574|52442304;ENSG00000010319.7	1	1
5863	chr12:131648045|131650479;ENSG00000256424.2	1	1
5864	chr9:137022941|137024236;ENSG00000107331.18	1	1
5865	chr5:92204605|92305635;ENSG00000250049.7	1	1
5866	chr11:49013943|49015045;ENSG00000205044.5	1	1
5867	chr13:100634805|100638022;ENSG00000125247.16	1	1
5868	chr2:122878941|122884986;ENSG00000286481.2	1	1
5869	chr1:103535330|103543447;ENSG00000185946.16	1	1
5870	chr2:65001448|65018265;ENSG00000115902.11	1	1
5871	chr4:83429524|83437097;ENSG00000163312.11	1	1
5872	chr4:83431664|83440008;ENSG00000163312.11	1	1
5873	chr3:52246695|52248453;ENSG00000164088.18	1	1
5874	chr3:107778371|107789876;ENSG00000114439.19	1	1
5875	chr12:8922657|8934012;ENSG00000111752.11	1	1
5876	chr14:103955664|103963176;ENSG00000156414.20	1	1
5877	chr14:103945406|103955770;ENSG00000156414.20	1	1
5878	chr9:97805840|97810039;ENSG00000236130.2	1	1
5879	chr21:15777904|15805258;ENSG00000155313.16	1	1
5880	chr16:84181592|84182440;ENSG00000103168.17	1	1
5881	chrX:64345045|64348794;ENSG00000102043.16	1	1
5882	chr6:99464604|99488295;ENSG00000123552.18	1	1
5883	chr1:16443632|16450241;ENSG00000157191.20	1	1
5884	chr2:168017043|168075011;ENSG00000198648.11	1	1
5885	chr10:94694917|94720537;ENSG00000276490.1	1	1
5886	chr4:75655066|75657730;ENSG00000138757.15	1	1
5887	chr7:64312808|64314153;ENSG00000234444.10	1	1
5888	chr1:148296124|148296499;ENSG00000274020.4	1	1
5889	chr11:62663236|62664973;ENSG00000162194.13	1	1
5890	chr1:41482466|41483801;ENSG00000127129.10	1	1
5891	chr10:70117812|70121211;ENSG00000042286.15	1	1
5892	chr18:6079940|6081275;ENSG00000266846.2	1	1
5893	chr22:37095551|37098549;ENSG00000187045.19	1	1
5894	chr2:238104656|238125384;ENSG00000144488.15	1	1
5895	chr19:55241239|55241639;ENSG00000105063.19	1	1
5896	chr3:14164813|14165585;ENSG00000154767.15	1	1
5897	chr3:14167169|14168380;ENSG00000154767.15	1	1
5898	chr15:83030136|83041925;ENSG00000064726.10	1	1
5899	chr6:26090910|26091589;ENSG00000010704.19	1	1
5900	chr4:26415475|26424743;ENSG00000168214.22	1	1
5901	chr4:26406175|26424479;ENSG00000168214.22	1	1
5902	chr2:131834571|131835839;ENSG00000232760.1	1	1
5903	chr21:46436979|46441084;ENSG00000160299.18	1	1
5904	chr5:176350613|176352748;ENSG00000122203.15	1	1
5905	chr3:71292517|71296507;ENSG00000244203.2	1	1
5906	chr13:29522317|29530712;ENSG00000139514.13	1	1
5907	chr9:88072732|88073036;ENSG00000287750.2	1	1
5908	chr22:38298786|38303009;ENSG00000283900.1	0.6744049593	1
5909	chr22:38299895|38303248;ENSG00000283900.1	0.237073635679	1
5910	chr22:38300724|38314169;ENSG00000283900.1	0.126438061544	1
5911	chr22:38299895|38314169;ENSG00000283900.1	0.00670674902042	1
5912	chr19:5745913|5754245;ENSG00000174898.16	1	1
5913	chr1:35008752|35014888;ENSG00000163867.17	1	1
5914	chr2:219329163|219329764;ENSG00000182698.12	1	1
5915	chr2:219329637|219330875;ENSG00000182698.12	1	1
5916	chr17:18056703|18058969;ENSG00000141034.10	1	1
5917	chr6:57926426|57930291;ENSG00000283352.1	1	1
5918	chr10:110881233|110883097;ENSG00000150593.18	1	1
5919	chr2:120970393|120978583;ENSG00000074047.22	1	1
5920	chr5:142866810|142868089;ENSG00000226272.5	1	1
5921	chr5:142860002|142868089;ENSG00000226272.5	1	1
5922	chr10:100167348|100178194;ENSG00000107566.14	1	1
5923	chr11:118951204|118957014;ENSG00000110375.3	1	1
5924	chr4:75600281|75607361;ENSG00000138769.11	1	1
5925	chr4:75603817|75607361;ENSG00000138769.11	1	1
5926	chr16:1256516|1257062;ENSG00000095917.14	1	1
5927	chr16:1256059|1257062;ENSG00000095917.14	1	1
5928	chr17:4682502|4691442;ENSG00000141456.16	1	1
5929	chr6:13616463|13618139;ENSG00000225921.7	1	1
5930	chr11:2572846|2587692;ENSG00000053918.18	1	1
5931	chr22:50266540|50267286;ENSG00000185386.15	4.00773083816e-05	0.49170849653385
5932	chr22:50266934|50267482;ENSG00000185386.15	6.01165759528e-06	0.0737810736668714
5933	chr11:60397852|60403061;ENSG00000166928.11	1	1
5934	chr19:35642434|35643045;ENSG00000105672.15	1	1
5935	chr19:35642434|35642698;ENSG00000105672.15	1	1
5936	chr19:44811225|44813346;ENSG00000187244.12	1	1
5937	chr4:165685784|165692345;ENSG00000249500.1	1	1
5938	chr17:78975965|78977214;ENSG00000108679.13	1	1
5939	chrX:107167649|107175193;ENSG00000198088.10	1	1
5940	chrX:107153454|107167784;ENSG00000198088.10	1	1
5941	chr10:12878044|12898711;ENSG00000285520.1	1	1
5942	chr12:57620342|57623137;ENSG00000135502.19	1	1
5943	chr12:57621263|57623913;ENSG00000135502.19	1	1
5944	chr6:70491034|70525191;ENSG00000082269.17	1	1
5945	chrX:135160411|135169778;ENSG00000169551.13	1	1
5946	chr14:100663369|100667531;ENSG00000196273.8	1	1
5947	chr17:77470750|77472770;ENSG00000267016.1	1	1
5948	chr15:63394851|63395681;ENSG00000259459.6	1	1
5949	chr4:116887054|116896803;ENSG00000286637.1	1	1
5950	chr7:75066664|75070769;ENSG00000274523.5	1	1
5951	chr9:34647089|34647705;ENSG00000213930.12	1	1
5952	chr9:27558491|27562476;ENSG00000147894.17	1	1
5953	chr9:27560227|27565590;ENSG00000147894.17	1	1
5954	chr4:105821059|105823437;ENSG00000251175.5	1	1
5955	chr4:39531969|39588059;ENSG00000249348.2	1	1
5956	chr5:178942685|178946485;ENSG00000178187.8	1	1
5957	chr10:95839691|95842494;ENSG00000138185.20	1	1
5958	chr1:228397143|228401194;ENSG00000154370.16	1	1
5959	chr3:156217977|156227883;ENSG00000240596.1	1	1
5960	chr7:100650038|100655586;ENSG00000077080.10	1	1
5961	chr7:100646751|100647111;ENSG00000077080.10	1	1
5962	chr2:161894679|161905887;ENSG00000144290.17	1	1
5963	chr2:161894679|161942897;ENSG00000144290.17	1	1
5964	chr19:44114049|44115842;ENSG00000256294.8	1	1
5965	chrX:66437345|66439074;ENSG00000226820.2	1	1
5966	chr1:160094869|160098517;ENSG00000162729.14	1	1
5967	chr6:109475399|109476930;ENSG00000112365.5	1	1
5968	chr6:109476175|109476930;ENSG00000112365.5	1	1
5969	chr4:185678796|185690611;ENSG00000154556.19	1	1
5970	chr4:185684754|185690611;ENSG00000154556.19	1	1
5971	chr19:1251839|1254478;ENSG00000167470.14	1	1
5972	chr17:74203918|74204190;ENSG00000172809.13	1	1
5973	chr4:163507033|163514158;ENSG00000198498.10	1	1
5974	chr11:117182519|117183878;ENSG00000149577.16	1	1
5975	chrX:118406875|118436824;ENSG00000131725.14	1	1
5976	chr16:6056975|6059253;ENSG00000257180.1	1	1
5977	chr11:8474681|8477283;ENSG00000130413.16	0.00316757090365	1
5978	chr11:8457341|8473276;ENSG00000130413.16	0.0882957096702	1
5979	chr11:8440678|8457479;ENSG00000130413.16	0.00316757090365	1
5980	chr11:8452822|8461909;ENSG00000130413.16	0.0882957096702	1
5981	chr11:20773517|20847753;ENSG00000165973.19	1	1
5982	chr11:20783680|20847753;ENSG00000165973.19	1	1
5983	chr16:61820926|61901473;ENSG00000150394.14	1	1
5984	chr19:51382418|51387449;ENSG00000105370.8	1	1
5985	chr3:133448781|133455463;ENSG00000249993.1	1	1
5986	chr11:134699010|134700691;ENSG00000285640.1	1	1
5987	chr19:44873916|44886000;ENSG00000130202.10	1	1
5988	chr10:37837985|37856337;ENSG00000198105.16	1	1
5989	chr4:79493152|79513902;ENSG00000250334.7	1	1
5990	chr1:155709773|155721618;ENSG00000132676.16	1	1
5991	chr17:43498862|43507688;ENSG00000067596.12	1	1
5992	chr2:29024139|29033563;ENSG00000189350.13	1	1
5993	chr18:63556142|63564120;ENSG00000166634.7	1	1
5994	chr19:13115997|13116340;ENSG00000104907.13	1	1
5995	chr13:44965844|44980820;ENSG00000083635.8	1	1
5996	chr13:44965844|44979952;ENSG00000083635.8	1	1
5997	chr17:49705866|49706309;ENSG00000121073.15	1	1
5998	chr17:49705124|49705896;ENSG00000121073.15	1	1
5999	chr17:49704100|49706334;ENSG00000121073.15	1	1
6000	chr2:202097435|202105910;ENSG00000182329.14	1	1
6001	chr22:17579745|17581159;ENSG00000182902.14	1	1
6002	chr7:151034273|151035967;ENSG00000197150.13	1	1
6003	chr7:151034273|151035742;ENSG00000197150.13	1	1
6004	chr1:205161258|205163955;ENSG00000133059.17	1	1
6005	chr1:205160114|205163006;ENSG00000133059.17	1	1
6006	chr19:18849082|18850242;ENSG00000005007.13	1	1
6007	chr19:18850075|18850868;ENSG00000005007.13	1	1
6008	chr6:83188614|83191014;ENSG00000013375.16	1	1
6009	chr3:119380904|119393591;ENSG00000031081.11	1	1
6010	chr20:33412575|33439026;ENSG00000101400.6	1	1
6011	chr20:33412575|33417923;ENSG00000101400.6	1	1
6012	chr15:40853489|40854522;ENSG00000166145.15	1	1
6013	chrX:54440690|54443491;ENSG00000158526.8	1	1
6014	chr18:70065829|70092220;ENSG00000176225.15	1	1
6015	chr22:20537117|20551487;ENSG00000099917.17	1	1
6016	chr15:90981955|90983778;ENSG00000258725.2	1	1
6017	chr11:57333435|57334648;ENSG00000149136.9	1	1
6018	chr13:32522182|32527532;ENSG00000244754.9	1	1
6019	chr3:158669433|158671019;ENSG00000079257.8	1	1
6020	chr1:158088327|158091556;ENSG00000183853.18	1	1
6021	chr1:158087755|158089628;ENSG00000183853.18	1	1
6022	chr15:52317048|52323444;ENSG00000197535.16	1	1
6023	chr15:52364554|52372363;ENSG00000197535.16	1	1
6024	chr12:69800209|69801721;ENSG00000127328.22	1	1
6025	chr1:12022833|12029894;ENSG00000116691.11	1	1
6026	chr15:72288538|72290018;ENSG00000140488.16	1	1
6027	chr3:12501668|12516661;ENSG00000154743.19	1	1
6028	chr3:12496518|12519197;ENSG00000154743.19	1	1
6029	chr15:67829179|67830889;ENSG00000188779.12	1	1
6030	chr15:67830191|67830889;ENSG00000188779.12	1	1
6031	chr16:27241353|27257581;ENSG00000169189.17	1	1
6032	chr12:9642872|9653808;ENSG00000284634.1	1	1
6033	chr12:9606353|9633529;ENSG00000284634.1	1	1
6034	chr12:9571461|9584164;ENSG00000284634.1	1	1
6035	chrX:150730525|150732730;ENSG00000063601.17	1	1
6036	chr19:6478937|6479718;ENSG00000205744.10	1	1
6037	chr1:171147626|171149759;ENSG00000117507.6	1	1
6038	chr14:100325788|100326228;ENSG00000140107.12	1	1
6039	chr14:100325788|100327370;ENSG00000140107.12	1	1
6040	chr2:23376784|23380241;ENSG00000235497.5	1	1
6041	chr11:66271797|66272252;ENSG00000174903.16	1	1
6042	chr2:240140620|240144562;ENSG00000178602.8	1	1
6043	chr20:1294951|1296421;ENSG00000101298.15	1	1
6044	chr3:149059718|149060687;ENSG00000071794.16	1	1
6045	chr8:89909567|89914213;ENSG00000164823.11	1	1
6046	chr17:76018446|76021781;ENSG00000167880.8	1	1
6047	chr5:136153592|136163391;ENSG00000113658.18	1	1
6048	chr19:55175172|55175876;ENSG00000129990.15	1	1
6049	chr19:16385129|16394001;ENSG00000127527.14	1	1
6050	chr19:16417552|16425316;ENSG00000127527.14	1	1
6051	chr6:52022801|52043134;ENSG00000170927.15	1	1
6052	chr6:51959870|52028351;ENSG00000170927.15	1	1
6053	chr6:51909283|52028351;ENSG00000170927.15	1	1
6054	chr5:34918364|34919883;ENSG00000113460.13	1	1
6055	chr5:34919840|34922768;ENSG00000113460.13	1	1
6056	chr2:24121163|24122547;ENSG00000176732.7	1	1
6057	chr11:48978872|48981001;ENSG00000220948.5	1	1
6058	chr16:89647203|89651646;ENSG00000131165.16	1	1
6059	chr16:89649351|89651646;ENSG00000131165.16	1	1
6060	chr6:122451664|122454230;ENSG00000111897.7	1	1
6061	chr17:82032711|82033009;ENSG00000169750.9	1	1
6062	chr9:92882567|92884000;ENSG00000226668.5	1	1
6063	chr6:166938895|166943089;ENSG00000026297.17	1	1
6064	chr12:122976253|122976970;ENSG00000111325.16	1	1
6065	chr13:67710243|67729082;ENSG00000287876.1	1	1
6066	chr11:123191415|123193092;ENSG00000254710.2	1	1
6067	chr6:132470574|132475662;ENSG00000079950.14	1	1
6068	chr19:6754831|6760987;ENSG00000125731.13	1	1
6069	chr3:8089904|8107205;ENSG00000228351.3	1	1
6070	chr9:35750658|35751754;ENSG00000107185.10	1	1
6071	chr2:112652702|112657241;ENSG00000144136.11	1	1
6072	chr5:159320306|159323329;ENSG00000113302.6	1	1
6073	chr5:75656029|75666993;ENSG00000189045.15	1	1
6074	chr5:75656029|75663489;ENSG00000189045.15	1	1
6075	chr22:39025070|39025671;ENSG00000243811.12	1	1
6076	chr22:39025557|39031973;ENSG00000243811.12	1	1
6077	chr16:67651886|67652339;ENSG00000159753.15	1	1
6078	chr17:28715195|28715507;ENSG00000109113.20	1	1
6079	chr17:28715641|28716994;ENSG00000109113.20	1	1
6080	chr1:160813636|160816863;ENSG00000122224.18	1	1
6081	chr1:160813636|160818319;ENSG00000122224.18	1	1
6082	chr17:34939617|34942906;ENSG00000132141.14	1	1
6083	chr17:34940539|34952053;ENSG00000132141.14	1	1
6084	chr17:4541784|4542741;ENSG00000132382.15	1	1
6085	chr5:177385987|177388372;ENSG00000131183.11	1	1
6086	chr15:40290025|40290672;ENSG00000137841.12	1	1
6087	chr12:67718343|67722713;ENSG00000255970.1	1	1
6088	chr5:146638251|146698144;ENSG00000156475.19	1	1
6089	chr5:146650547|146701142;ENSG00000156475.19	1	1
6090	chr19:48743445|48745288;ENSG00000182264.9	1	1
6091	chr1:54255597|54258149;ENSG00000157216.16	1	1
6092	chr1:145942713|145947782;ENSG00000271601.4	1	1
6093	chr12:131076801|131136163;ENSG00000111452.13	1	1
6094	chrX:45321506|45323388;ENSG00000229491.5	1	1
6095	chr3:54838568|54885326;ENSG00000157445.15	1	1
6096	chr3:191212533|191218961;ENSG00000188729.7	1	1
6097	chr10:129467241|129536377;ENSG00000170430.10	1	1
6098	chr18:23629853|23646287;ENSG00000154065.17	1	1
6099	chr10:86659297|86666848;ENSG00000289258.1	1	1
6100	chr18:80048114|80069906;ENSG00000261126.7	1	1
6101	chr2:206699727|206705873;ENSG00000232125.5	1	1
6102	chr2:206694766|206704943;ENSG00000232125.5	1	1
6103	chr14:66117908|66123824;ENSG00000258502.6	1	1
6104	chr14:66123144|66123824;ENSG00000258502.6	1	1
6105	chr14:66117908|66123313;ENSG00000258502.6	1	1
6106	chr1:168293144|168297785;ENSG00000143178.13	1	1
6107	chr19:32794628|32801873;ENSG00000173809.18	1	1
6108	chr8:107989056|108060238;ENSG00000147655.12	1	1
6109	chrX:153807279|153808139;ENSG00000067840.13	1	1
6110	chrX:153806742|153808595;ENSG00000067840.13	1	1
6111	chr6:24412222|24418236;ENSG00000124532.15	1	1
6112	chr20:31933800|31937509;ENSG00000131044.18	1	1
6113	chr2:54899641|54902141;ENSG00000214595.13	1	1
6114	chr20:10896015|10907641;ENSG00000232900.2	1	1
6115	chr20:10894616|10896400;ENSG00000232900.2	1	1
6116	chr10:42685951|42690842;ENSG00000233515.2	1	1
6117	chr1:100156172|100159415;ENSG00000122477.13	1	1
6118	chr9:111748092|111781017;ENSG00000165181.17	1	1
6119	chr20:9515453|9516361;ENSG00000125869.10	1	1
6120	chr5:146000058|146049245;ENSG00000156463.18	1	1
6121	chr6:49447670|49453756;ENSG00000146085.8	1	1
6122	chr6:52987357|52994261;ENSG00000170899.11	1	1
6123	chr6:52984464|52987408;ENSG00000170899.11	1	1
6124	chr4:74585013|74588413;ENSG00000249942.1	1	1
6125	chr6:34527332|34529841;ENSG00000124507.11	1	1
6126	chr11:118554990|118557890;ENSG00000118096.10	1	1
6127	chrX:106785065|106790282;ENSG00000133135.14	1	1
